"","SRR9200658","SRR9200661","SRR9200664","SRR9200667","SRR9200670","SRR9200674","SRR9200677","SRR9200680","SRR9200683","SRR9200686","SRR9200690","SRR9200693"
"AT3G58550",3.629517,2.761253,3.110675,3.941772,1.674943,2.965712,4.14851,3.189478,5.168075,3.860383,9.48731,2.274885
"AT3G58560",21.32694,24.03665,24.81149,22.86086,26.01507,24.18568,24.34951,24.89716,24.05854,24.40914,28.47308,25.05664
"AT3G58570",10.5191,10.69135,12.56393,10.15404,10.02819,10.17286,12.7012,11.20215,12.95015,12.89778,12.85582,12.88713
"AT3G58580",10.94387,10.71035,11.2584,10.40046,12.38498,8.591149,11.77679,13.69832,10.38546,11.58901,13.46629,12.56557
"AT3G58590",0.6126405,0.1980852,0.5100612,0.5409562,0.7209364,0.4727833,0.757536,0.8670504,0.6885252,0.5802425,0.4454805,0.2719907
"AT3G58600",22.75875,24.01495,29.59603,19.12973,21.68718,20.41383,25.36306,25.48297,28.22516,24.41761,25.60809,23.91123
"AT3G58610",115.6237,137.6462,117.6784,121.8175,102.1558,113.3587,128.1426,146.2541,120.0818,153.8777,123.733,149.6796
"AT3G58620",14.32298,14.04679,20.29848,10.40754,12.03537,10.26747,19.90483,16.6522,19.24844,17.82633,17.05657,15.49039
"AT3G58630",7.949538,7.843718,9.321808,8.987673,7.114896,6.998824,9.097896,7.306809,9.001965,8.483546,7.689232,8.0528
"AT3G58640",29.84067,31.39312,34.81354,22.5424,25.34883,20.20491,31.47602,29.40288,32.86319,26.92068,33.40017,27.29805
"AT3G58650",2.039606,2.680757,2.243423,1.836893,1.248856,1.996284,1.977172,3.207321,2.107314,2.184458,2.170384,3.224509
"AT3G58660",11.53392,12.00589,10.32769,9.179364,11.83266,13.08506,11.40596,11.08391,12.18703,12.81678,16.6463,12.34208
"AT3G58670",14.59835,20.0349,17.63354,16.77667,14.41873,16.61496,12.61529,21.38724,15.97984,17.27163,19.77085,15.29365
"AT3G58680",199.944,173.8116,198.0202,163.1376,184.7715,159.9702,200.6759,174.6924,204.1147,166.6606,180.4472,184.5757
"AT3G58690",3.346284,4.04367,4.924729,3.907094,3.341167,3.990944,3.492875,2.232406,3.944866,2.793895,3.52288,4.681991
"AT3G58700",26.37254,30.13314,25.31357,17.82715,18.6673,17.44462,27.32086,25.41289,28.28492,24.58521,26.11369,20.4238
"AT3G58710",16.47695,20.96064,16.49168,9.757155,8.264405,9.380284,17.77349,22.08749,20.89974,13.72177,19.20481,14.75029
"AT3G58720",8.010462,3.941342,8.336509,5.451651,5.737848,8.331974,9.074471,5.202948,6.774591,8.096638,3.376692,8.504344
"AT3G58730",88.87641,95.64928,79.89329,80.02802,84.07381,73.35847,94.65211,102.6932,93.31517,93.49237,90.64337,94.47041
"AT3G58750",19.6838,24.52934,24.59265,23.45397,21.89655,20.17458,21.39189,29.19996,25.85768,27.4082,26.4021,25.73883
