Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200664.sam
AT1G10770	0
AT1G10780	41
AT1G10790	4
AT1G10800	13
AT1G10810	10
AT1G10820	176
AT1G10830	145
AT1G10840	1064
AT1G10850	345
AT1G10865	149
AT1G10870	329
AT1G10880	0
AT1G10890	800
AT1G10900	353
AT1G10910	443
AT1G10920	38
AT1G10930	97
AT1G10940	843
AT1G10950	1226
AT1G10960	1102
AT1G10970	48
AT1G10980	0
AT1G10990	22
AT1G11000	237
AT1G11010	0
AT1G11020	181
AT1G11030	0
AT1G11040	1
AT1G11050	122
AT1G11060	228
AT1G11070	4
AT1G11080	3
AT1G11090	65
AT1G11100	81
AT1G11110	0
AT1G11112	1
AT1G11120	62
AT1G11125	15
AT1G11130	90
AT1G11145	0
AT1G11160	53
AT1G11170	27
AT1G11175	48
AT1G11180	147
AT1G11185	19
AT1G11190	87
AT1G11200	80
AT1G11210	58
AT1G11220	14
AT1G11230	0
AT1G11240	197
AT1G11250	2
AT1G11260	10013
AT1G11270	54
AT1G11280	460
AT1G11290	20
AT1G11300	148
AT1G11310	1034
AT1G11320	34
AT1G11330	82
AT1G11340	64
AT1G11350	435
AT1G11360	398
AT1G11362	1
AT1G11370	0
AT1G11380	167
AT1G11390	148
AT1G11400	391
AT1G11410	325
AT1G11420	28
AT1G11430	361
AT1G11440	114
AT1G11450	24
AT1G11460	2
AT1G11470	0
AT1G11475	105
AT1G11480	965
AT1G11490	3
AT1G11500	4
AT1G11510	0
AT1G11520	0
AT1G11530	163
AT1G11540	35
AT1G11545	935
AT1G11550	0
AT1G11560	0
AT1G11570	16
AT1G11572	0
AT1G11580	758
AT1G11590	0
AT1G11592	161
AT1G11593	0
AT1G11600	24
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	68
AT1G11640	0
AT1G11650	2317
AT1G11655	11
AT1G11660	398
AT1G11670	501
AT1G11680	947
AT1G11684	0
AT1G11690	0
AT1G11700	103
AT1G11710	28
AT1G11720	467
AT1G11730	22
AT1G11735	27
AT1G11740	143
AT1G11750	588
AT1G11755	65
AT1G11760	67
AT1G11765	0
AT1G11770	0
AT1G11780	60
AT1G11785	2
AT1G11790	102
AT1G11800	61
AT1G11810	0
AT1G11820	949
AT1G11840	1278
AT1G11850	128
AT1G11860	5198
AT1G11870	196
AT1G11880	54
AT1G11890	217
AT1G11900	10
AT1G11905	114
AT1G11910	5260
AT1G11915	8
AT1G11920	5
AT1G11925	0
AT1G11930	504
AT1G11940	36
AT1G11950	96
AT1G11960	151
AT1G11970	0
AT1G11980	0
AT1G11990	1
AT1G12000	918
AT1G12010	44
AT1G12013	0
AT1G12015	0
AT1G12020	44
AT1G12030	5
AT1G12040	565
AT1G12050	269
AT1G12060	17
AT1G12064	1
AT1G12070	41
AT1G12080	8522
AT1G12090	5773
AT1G12100	0
AT1G12110	3441
AT1G12120	634
AT1G12130	7
AT1G12140	363
AT1G12150	22
AT1G12160	87
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	204
AT1G12210	30
AT1G12211	0
AT1G12220	68
AT1G12230	1427
AT1G12240	3096
AT1G12244	51
AT1G12250	303
AT1G12260	62
AT1G12270	554
AT1G12280	81
AT1G12290	98
AT1G12294	0
AT1G12300	30
AT1G12310	514
AT1G12320	28
AT1G12330	398
AT1G12340	0
AT1G12350	150
AT1G12360	1064
AT1G12370	28
AT1G12380	43
AT1G12390	149
AT1G12400	21
AT1G12410	675
AT1G12411	0
AT1G12420	83
AT1G12423	0
AT1G12430	331
AT1G12440	1184
AT1G12450	88
AT1G12451	0
AT1G12460	223
AT1G12470	607
AT1G12480	21
AT1G12490	1
AT1G12500	407
AT1G12510	0
AT1G12520	866
AT1G12530	112
AT1G12540	0
AT1G12550	51
AT1G12560	193
AT1G12570	1
AT1G12580	763
AT1G12590	0
AT1G12600	14
AT1G12610	1
AT1G12620	65
AT1G12630	0
AT1G12640	335
AT1G12650	126
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	4
AT1G12680	330
AT1G12700	46
AT1G12710	77
AT1G12730	51
AT1G12740	237
AT1G12750	252
AT1G12760	750
AT1G12770	128
AT1G12775	29
AT1G12780	1787
AT1G12790	68
AT1G12800	1207
AT1G12805	10
AT1G12810	272
AT1G12820	560
AT1G12830	69
AT1G12840	978
AT1G12845	27
AT1G12850	461
AT1G12855	0
AT1G12860	433
AT1G12870	0
AT1G12880	49
AT1G12890	1
AT1G12900	7579
AT1G12910	267
AT1G12920	803
AT1G12930	354
AT1G12938	0
AT1G12940	1
AT1G12950	74
AT1G12960	0
AT1G12970	171
AT1G12980	1
AT1G12990	248
AT1G13000	206
AT1G13010	0
AT1G13020	353
AT1G13030	58
AT1G13040	37
AT1G13050	36
AT1G13060	629
AT1G13080	1068
AT1G13090	238
AT1G13100	156
AT1G13110	974
AT1G13120	202
AT1G13130	34
AT1G13140	0
AT1G13150	0
AT1G13160	203
AT1G13170	348
AT1G13180	85
AT1G13190	387
AT1G13195	64
AT1G13200	0
AT1G13210	490
AT1G13220	343
AT1G13230	1
AT1G13240	0
AT1G13245	421
AT1G13250	226
AT1G13260	1023
AT1G13270	94
AT1G13280	160
AT1G13290	0
AT1G13300	408
AT1G13310	0
AT1G13320	598
AT1G13330	5
AT1G13340	27
AT1G13350	600
AT1G13360	483
AT1G13370	2
AT1G13380	141
AT1G13390	217
AT1G13400	2
AT1G13410	8
AT1G13420	138
AT1G13430	85
AT1G13440	5351
AT1G13448	15
AT1G13450	498
AT1G13460	125
AT1G13470	0
AT1G13480	1
AT1G13485	0
AT1G13490	0
AT1G13500	8
AT1G13510	9
AT1G13520	13
AT1G13530	65
AT1G13540	7
AT1G13550	0
AT1G13560	458
AT1G13570	234
AT1G13580	69
AT1G13590	30
AT1G13600	13
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	0
AT1G13610	4
AT1G13620	1
AT1G13630	32
AT1G13635	36
AT1G13640	939
AT1G13650	13
AT1G13670	88
AT1G13680	0
AT1G13690	107
AT1G13700	119
AT1G13710	66
AT1G13720	0
AT1G13730	190
AT1G13740	130
AT1G13750	44
AT1G13755	0
AT1G13760	0
AT1G13770	125
AT1G13780	42
AT1G13790	38
AT1G13800	15
AT1G13810	40
AT1G13820	275
AT1G13830	50
AT1G13840	0
AT1G13850	0
AT1G13860	130
AT1G13870	102
AT1G13880	311
AT1G13890	0
AT1G13900	314
AT1G13910	34
AT1G13920	103
AT1G13930	2044
AT1G13940	325
AT1G13950	127
AT1G13960	396
AT1G13970	109
AT1G13980	991
AT1G13990	176
AT1G14000	700
AT1G14010	242
AT1G14020	170
AT1G14030	223
AT1G14040	114
AT1G14048	0
AT1G14060	38
AT1G14070	55
AT1G14071	3
AT1G14080	77
AT1G14100	0
AT1G14110	0
AT1G14120	463
AT1G14130	107
